drugcentral_id,name,best_affinity_kcal_mol,output_pdbqt
566,cefuroxime axetil,-7.7,runs/full-3L4D-CYP51-screen/docked/566_out.pdbqt
574,cefalotin,-7.7,runs/full-3L4D-CYP51-screen/docked/574_out.pdbqt
575,cefapirin,-7.7,runs/full-3L4D-CYP51-screen/docked/575_out.pdbqt
621,chlorpromazine,-7.7,runs/full-3L4D-CYP51-screen/docked/621_out.pdbqt
623,chlorprothixene,-7.7,runs/full-3L4D-CYP51-screen/docked/623_out.pdbqt
1088,ethotoin,-7.6,runs/full-3L4D-CYP51-screen/docked/1088_out.pdbqt
1258,furosemide,-7.6,runs/full-3L4D-CYP51-screen/docked/1258_out.pdbqt
1364,hexachlorophene,-7.6,runs/full-3L4D-CYP51-screen/docked/1364_out.pdbqt
1455,adipiodone,-7.6,runs/full-3L4D-CYP51-screen/docked/1455_out.pdbqt
1650,meclofenamic acid,-7.6,runs/full-3L4D-CYP51-screen/docked/1650_out.pdbqt
1779,metipranolol,-7.6,runs/full-3L4D-CYP51-screen/docked/1779_out.pdbqt
179,amisulpride,-7.6,runs/full-3L4D-CYP51-screen/docked/179_out.pdbqt
1834,monobenzone,-7.6,runs/full-3L4D-CYP51-screen/docked/1834_out.pdbqt
1865,nadolol,-7.6,runs/full-3L4D-CYP51-screen/docked/1865_out.pdbqt
1885,natamycin,-7.6,runs/full-3L4D-CYP51-screen/docked/1885_out.pdbqt
2042,oxytocin,-7.6,runs/full-3L4D-CYP51-screen/docked/2042_out.pdbqt
210,anastrozole,-7.6,runs/full-3L4D-CYP51-screen/docked/210_out.pdbqt
2266,primaquine,-7.6,runs/full-3L4D-CYP51-screen/docked/2266_out.pdbqt
2303,propranolol,-7.6,runs/full-3L4D-CYP51-screen/docked/2303_out.pdbqt
2480,stiripentol,-7.6,runs/full-3L4D-CYP51-screen/docked/2480_out.pdbqt
2711,tramadol,-7.6,runs/full-3L4D-CYP51-screen/docked/2711_out.pdbqt
2743,trifluridine,-7.6,runs/full-3L4D-CYP51-screen/docked/2743_out.pdbqt
2813,venlafaxine,-7.6,runs/full-3L4D-CYP51-screen/docked/2813_out.pdbqt
2830,viomycin,-7.6,runs/full-3L4D-CYP51-screen/docked/2830_out.pdbqt
3017,benzalkonium,-7.6,runs/full-3L4D-CYP51-screen/docked/3017_out.pdbqt
335,benzyl benzoate,-7.6,runs/full-3L4D-CYP51-screen/docked/335_out.pdbqt
3534,rufinamide,-7.6,runs/full-3L4D-CYP51-screen/docked/3534_out.pdbqt
3909,clindamycin phosphate,-7.6,runs/full-3L4D-CYP51-screen/docked/3909_out.pdbqt
4124,vorinostat,-7.6,runs/full-3L4D-CYP51-screen/docked/4124_out.pdbqt
432,bupivacaine,-7.6,runs/full-3L4D-CYP51-screen/docked/432_out.pdbqt
4619,levomenol,-7.6,runs/full-3L4D-CYP51-screen/docked/4619_out.pdbqt
4653,chloramphenicol succinate,-7.6,runs/full-3L4D-CYP51-screen/docked/4653_out.pdbqt
4820,tasimelteon,-7.6,runs/full-3L4D-CYP51-screen/docked/4820_out.pdbqt
4834,eliglustat,-7.6,runs/full-3L4D-CYP51-screen/docked/4834_out.pdbqt
5288,cannabidiol,-7.6,runs/full-3L4D-CYP51-screen/docked/5288_out.pdbqt
537,cefixime,-7.6,runs/full-3L4D-CYP51-screen/docked/537_out.pdbqt
657,cinoxacin,-7.6,runs/full-3L4D-CYP51-screen/docked/657_out.pdbqt
744,crotamiton,-7.6,runs/full-3L4D-CYP51-screen/docked/744_out.pdbqt
886,dihydrocodeine,-7.6,runs/full-3L4D-CYP51-screen/docked/886_out.pdbqt
1034,epoprostenol,-7.5,runs/full-3L4D-CYP51-screen/docked/1034_out.pdbqt
1109,etomidate,-7.5,runs/full-3L4D-CYP51-screen/docked/1109_out.pdbqt
1230,fluvoxamine,-7.5,runs/full-3L4D-CYP51-screen/docked/1230_out.pdbqt
1285,gemfibrozil,-7.5,runs/full-3L4D-CYP51-screen/docked/1285_out.pdbqt
1413,icosapent ethyl,-7.5,runs/full-3L4D-CYP51-screen/docked/1413_out.pdbqt
1511,isradipine,-7.5,runs/full-3L4D-CYP51-screen/docked/1511_out.pdbqt
1679,memantine,-7.5,runs/full-3L4D-CYP51-screen/docked/1679_out.pdbqt
1722,metaxalone,-7.5,runs/full-3L4D-CYP51-screen/docked/1722_out.pdbqt
1742,methdilazine,-7.5,runs/full-3L4D-CYP51-screen/docked/1742_out.pdbqt
1767,methylphenidate,-7.5,runs/full-3L4D-CYP51-screen/docked/1767_out.pdbqt
1788,metrizamide,-7.5,runs/full-3L4D-CYP51-screen/docked/1788_out.pdbqt
1817,misoprostol,-7.5,runs/full-3L4D-CYP51-screen/docked/1817_out.pdbqt
2098,pentostatin,-7.5,runs/full-3L4D-CYP51-screen/docked/2098_out.pdbqt
209,anagrelide,-7.5,runs/full-3L4D-CYP51-screen/docked/209_out.pdbqt
2120,phenazopyridine,-7.5,runs/full-3L4D-CYP51-screen/docked/2120_out.pdbqt
223,octatropine methylbromide,-7.5,runs/full-3L4D-CYP51-screen/docked/223_out.pdbqt
2268,probenecid,-7.5,runs/full-3L4D-CYP51-screen/docked/2268_out.pdbqt
2282,proguanil,-7.5,runs/full-3L4D-CYP51-screen/docked/2282_out.pdbqt
2402,ropinirole,-7.5,runs/full-3L4D-CYP51-screen/docked/2402_out.pdbqt
2514,sulfamethoxazole,-7.5,runs/full-3L4D-CYP51-screen/docked/2514_out.pdbqt
2529,sulfafurazole,-7.5,runs/full-3L4D-CYP51-screen/docked/2529_out.pdbqt
2546,suprofen,-7.5,runs/full-3L4D-CYP51-screen/docked/2546_out.pdbqt
2551,tacrine,-7.5,runs/full-3L4D-CYP51-screen/docked/2551_out.pdbqt
2658,tienilic acid,-7.5,runs/full-3L4D-CYP51-screen/docked/2658_out.pdbqt
2794,unoprostone isopropyl,-7.5,runs/full-3L4D-CYP51-screen/docked/2794_out.pdbqt
2959,lypressin,-7.5,runs/full-3L4D-CYP51-screen/docked/2959_out.pdbqt
4149,doripenem,-7.5,runs/full-3L4D-CYP51-screen/docked/4149_out.pdbqt
4677,omacetaxine mepesuccinate,-7.5,runs/full-3L4D-CYP51-screen/docked/4677_out.pdbqt
4809,macitentan,-7.5,runs/full-3L4D-CYP51-screen/docked/4809_out.pdbqt
502,carboprost,-7.5,runs/full-3L4D-CYP51-screen/docked/502_out.pdbqt
5287,plazomicin,-7.5,runs/full-3L4D-CYP51-screen/docked/5287_out.pdbqt
547,cefotetan,-7.5,runs/full-3L4D-CYP51-screen/docked/547_out.pdbqt
563,ceftizoxime,-7.5,runs/full-3L4D-CYP51-screen/docked/563_out.pdbqt
565,cefuroxime,-7.5,runs/full-3L4D-CYP51-screen/docked/565_out.pdbqt
577,cerivastatin,-7.5,runs/full-3L4D-CYP51-screen/docked/577_out.pdbqt
622,chlorpropamide,-7.5,runs/full-3L4D-CYP51-screen/docked/622_out.pdbqt
661,cisatracurium,-7.5,runs/full-3L4D-CYP51-screen/docked/661_out.pdbqt
667,cladribine,-7.5,runs/full-3L4D-CYP51-screen/docked/667_out.pdbqt
678,clindamycin,-7.5,runs/full-3L4D-CYP51-screen/docked/678_out.pdbqt
778,dalfopristin,-7.5,runs/full-3L4D-CYP51-screen/docked/778_out.pdbqt
836,dexmethylphenidate,-7.5,runs/full-3L4D-CYP51-screen/docked/836_out.pdbqt
844,dextropropoxyphene,-7.5,runs/full-3L4D-CYP51-screen/docked/844_out.pdbqt
922,dipivefrine,-7.5,runs/full-3L4D-CYP51-screen/docked/922_out.pdbqt
1071,ethacrynic acid,-7.4,runs/full-3L4D-CYP51-screen/docked/1071_out.pdbqt
1189,fludarabine phosphate,-7.4,runs/full-3L4D-CYP51-screen/docked/1189_out.pdbqt
1272,galantamine,-7.4,runs/full-3L4D-CYP51-screen/docked/1272_out.pdbqt
1407,ibuprofen,-7.4,runs/full-3L4D-CYP51-screen/docked/1407_out.pdbqt
1429,imiquimod,-7.4,runs/full-3L4D-CYP51-screen/docked/1429_out.pdbqt
1571,levomethadyl acetate,-7.4,runs/full-3L4D-CYP51-screen/docked/1571_out.pdbqt
1585,liothyronine,-7.4,runs/full-3L4D-CYP51-screen/docked/1585_out.pdbqt
1672,melatonin,-7.4,runs/full-3L4D-CYP51-screen/docked/1672_out.pdbqt
1809,milrinone,-7.4,runs/full-3L4D-CYP51-screen/docked/1809_out.pdbqt
1929,nifurtimox,-7.4,runs/full-3L4D-CYP51-screen/docked/1929_out.pdbqt
1996,orlistat,-7.4,runs/full-3L4D-CYP51-screen/docked/1996_out.pdbqt
2074,pemirolast,-7.4,runs/full-3L4D-CYP51-screen/docked/2074_out.pdbqt
2095,pentobarbital,-7.4,runs/full-3L4D-CYP51-screen/docked/2095_out.pdbqt
2298,propiomazine,-7.4,runs/full-3L4D-CYP51-screen/docked/2298_out.pdbqt
2363,remifentanil,-7.4,runs/full-3L4D-CYP51-screen/docked/2363_out.pdbqt
2383,rimantadine,-7.4,runs/full-3L4D-CYP51-screen/docked/2383_out.pdbqt
2500,sulfadiazine,-7.4,runs/full-3L4D-CYP51-screen/docked/2500_out.pdbqt
2533,aldesulfone,-7.4,runs/full-3L4D-CYP51-screen/docked/2533_out.pdbqt
2656,ticarcillin,-7.4,runs/full-3L4D-CYP51-screen/docked/2656_out.pdbqt
2827,vinorelbine,-7.4,runs/full-3L4D-CYP51-screen/docked/2827_out.pdbqt
3314,lapyrium chloride,-7.4,runs/full-3L4D-CYP51-screen/docked/3314_out.pdbqt
3521,rasagiline,-7.4,runs/full-3L4D-CYP51-screen/docked/3521_out.pdbqt
395,brimonidine,-7.4,runs/full-3L4D-CYP51-screen/docked/395_out.pdbqt
4138,gentian violet,-7.4,runs/full-3L4D-CYP51-screen/docked/4138_out.pdbqt
4418,diethyltoluamide,-7.4,runs/full-3L4D-CYP51-screen/docked/4418_out.pdbqt
5029,uridine triacetate,-7.4,runs/full-3L4D-CYP51-screen/docked/5029_out.pdbqt
5048,pitolisant,-7.4,runs/full-3L4D-CYP51-screen/docked/5048_out.pdbqt
555,cefpodoxime proxetil,-7.4,runs/full-3L4D-CYP51-screen/docked/555_out.pdbqt
913,dinoprostone,-7.4,runs/full-3L4D-CYP51-screen/docked/913_out.pdbqt
1086,profenamine,-7.3,runs/full-3L4D-CYP51-screen/docked/1086_out.pdbqt
1097,etidocaine,-7.3,runs/full-3L4D-CYP51-screen/docked/1097_out.pdbqt
1142,felodipine,-7.3,runs/full-3L4D-CYP51-screen/docked/1142_out.pdbqt
157,amikacin,-7.3,runs/full-3L4D-CYP51-screen/docked/157_out.pdbqt
2239,pravastatin,-7.3,runs/full-3L4D-CYP51-screen/docked/2239_out.pdbqt
2332,pyrimethamine,-7.3,runs/full-3L4D-CYP51-screen/docked/2332_out.pdbqt
2429,selegiline,-7.3,runs/full-3L4D-CYP51-screen/docked/2429_out.pdbqt
2511,sulfameter,-7.3,runs/full-3L4D-CYP51-screen/docked/2511_out.pdbqt
2512,sulfamethizole,-7.3,runs/full-3L4D-CYP51-screen/docked/2512_out.pdbqt
2609,tetrabenazine,-7.3,runs/full-3L4D-CYP51-screen/docked/2609_out.pdbqt
2626,thiamylal,-7.3,runs/full-3L4D-CYP51-screen/docked/2626_out.pdbqt
2633,thiopental,-7.3,runs/full-3L4D-CYP51-screen/docked/2633_out.pdbqt
2749,alimemazine,-7.3,runs/full-3L4D-CYP51-screen/docked/2749_out.pdbqt
2755,trimethoprim,-7.3,runs/full-3L4D-CYP51-screen/docked/2755_out.pdbqt
2977,caspofungin,-7.3,runs/full-3L4D-CYP51-screen/docked/2977_out.pdbqt
302,bendamustine,-7.3,runs/full-3L4D-CYP51-screen/docked/302_out.pdbqt
30,methoxsalen,-7.3,runs/full-3L4D-CYP51-screen/docked/30_out.pdbqt
322,benznidazole,-7.3,runs/full-3L4D-CYP51-screen/docked/322_out.pdbqt
3550,sodium tetradecyl sulfate,-7.3,runs/full-3L4D-CYP51-screen/docked/3550_out.pdbqt
427,bumetanide,-7.3,runs/full-3L4D-CYP51-screen/docked/427_out.pdbqt
4374,lorcaserin,-7.3,runs/full-3L4D-CYP51-screen/docked/4374_out.pdbqt
4500,amiloxate,-7.3,runs/full-3L4D-CYP51-screen/docked/4500_out.pdbqt
4799,vilanterol,-7.3,runs/full-3L4D-CYP51-screen/docked/4799_out.pdbqt
4818,florbetaben F18,-7.3,runs/full-3L4D-CYP51-screen/docked/4818_out.pdbqt
4893,tipiracil,-7.3,runs/full-3L4D-CYP51-screen/docked/4893_out.pdbqt
5032,menadiol sodium diphosphate,-7.3,runs/full-3L4D-CYP51-screen/docked/5032_out.pdbqt
5355,cenobamate,-7.3,runs/full-3L4D-CYP51-screen/docked/5355_out.pdbqt
5382,bempedoic acid,-7.3,runs/full-3L4D-CYP51-screen/docked/5382_out.pdbqt
546,cefotaxime,-7.3,runs/full-3L4D-CYP51-screen/docked/546_out.pdbqt
550,cefoxitin,-7.3,runs/full-3L4D-CYP51-screen/docked/550_out.pdbqt
579,ceruletide,-7.3,runs/full-3L4D-CYP51-screen/docked/579_out.pdbqt
636,ciclopirox,-7.3,runs/full-3L4D-CYP51-screen/docked/636_out.pdbqt
674,clevidipine,-7.3,runs/full-3L4D-CYP51-screen/docked/674_out.pdbqt
691,clofarabine,-7.3,runs/full-3L4D-CYP51-screen/docked/691_out.pdbqt
839,dexrazoxane,-7.3,runs/full-3L4D-CYP51-screen/docked/839_out.pdbqt
88,adefovir dipivoxil,-7.3,runs/full-3L4D-CYP51-screen/docked/88_out.pdbqt
138,alprostadil,-7.2,runs/full-3L4D-CYP51-screen/docked/138_out.pdbqt
1561,levamisole,-7.2,runs/full-3L4D-CYP51-screen/docked/1561_out.pdbqt
1683,menadione,-7.2,runs/full-3L4D-CYP51-screen/docked/1683_out.pdbqt
1744,meticillin,-7.2,runs/full-3L4D-CYP51-screen/docked/1744_out.pdbqt
1759,methylclothiazide,-7.2,runs/full-3L4D-CYP51-screen/docked/1759_out.pdbqt
1808,milnacipran,-7.2,runs/full-3L4D-CYP51-screen/docked/1808_out.pdbqt
184,amobarbital,-7.2,runs/full-3L4D-CYP51-screen/docked/184_out.pdbqt
1949,nitrofurantoin,-7.2,runs/full-3L4D-CYP51-screen/docked/1949_out.pdbqt
2067,paromomycin,-7.2,runs/full-3L4D-CYP51-screen/docked/2067_out.pdbqt
2284,promazine,-7.2,runs/full-3L4D-CYP51-screen/docked/2284_out.pdbqt
2343,quinethazone,-7.2,runs/full-3L4D-CYP51-screen/docked/2343_out.pdbqt
2393,rizatriptan,-7.2,runs/full-3L4D-CYP51-screen/docked/2393_out.pdbqt
2478,stavudine,-7.2,runs/full-3L4D-CYP51-screen/docked/2478_out.pdbqt
2706,topiramate,-7.2,runs/full-3L4D-CYP51-screen/docked/2706_out.pdbqt
3332,mebrofenin,-7.2,runs/full-3L4D-CYP51-screen/docked/3332_out.pdbqt
3487,pramocaine,-7.2,runs/full-3L4D-CYP51-screen/docked/3487_out.pdbqt
396,brinzolamide,-7.2,runs/full-3L4D-CYP51-screen/docked/396_out.pdbqt
4167,fingolimod,-7.2,runs/full-3L4D-CYP51-screen/docked/4167_out.pdbqt
441,butalbital,-7.2,runs/full-3L4D-CYP51-screen/docked/441_out.pdbqt
4618,linolenic acid,-7.2,runs/full-3L4D-CYP51-screen/docked/4618_out.pdbqt
4832,naloxegol,-7.2,runs/full-3L4D-CYP51-screen/docked/4832_out.pdbqt
539,cefmetazole,-7.2,runs/full-3L4D-CYP51-screen/docked/539_out.pdbqt
562,ceftibuten,-7.2,runs/full-3L4D-CYP51-screen/docked/562_out.pdbqt
640,cilastatin,-7.2,runs/full-3L4D-CYP51-screen/docked/640_out.pdbqt
846,dextrothyroxine,-7.2,runs/full-3L4D-CYP51-screen/docked/846_out.pdbqt
869,didanosine,-7.2,runs/full-3L4D-CYP51-screen/docked/869_out.pdbqt
912,dinoprost,-7.2,runs/full-3L4D-CYP51-screen/docked/912_out.pdbqt
949,dorzolamide,-7.2,runs/full-3L4D-CYP51-screen/docked/949_out.pdbqt
1331,griseofulvin,-7.1,runs/full-3L4D-CYP51-screen/docked/1331_out.pdbqt
1385,hydrochlorothiazide,-7.1,runs/full-3L4D-CYP51-screen/docked/1385_out.pdbqt
1752,levomepromazine,-7.1,runs/full-3L4D-CYP51-screen/docked/1752_out.pdbqt
1819,mitomycin,-7.1,runs/full-3L4D-CYP51-screen/docked/1819_out.pdbqt
1822,mivacurium,-7.1,runs/full-3L4D-CYP51-screen/docked/1822_out.pdbqt
1875,nalidixic acid,-7.1,runs/full-3L4D-CYP51-screen/docked/1875_out.pdbqt
1942,nisoldipine,-7.1,runs/full-3L4D-CYP51-screen/docked/1942_out.pdbqt
2075,pemoline,-7.1,runs/full-3L4D-CYP51-screen/docked/2075_out.pdbqt
2176,pindolol,-7.1,runs/full-3L4D-CYP51-screen/docked/2176_out.pdbqt
2265,prilocaine,-7.1,runs/full-3L4D-CYP51-screen/docked/2265_out.pdbqt
2270,procainamide,-7.1,runs/full-3L4D-CYP51-screen/docked/2270_out.pdbqt
229,apraclonidine,-7.1,runs/full-3L4D-CYP51-screen/docked/229_out.pdbqt
2468,spectinomycin,-7.1,runs/full-3L4D-CYP51-screen/docked/2468_out.pdbqt
2543,sumatriptan,-7.1,runs/full-3L4D-CYP51-screen/docked/2543_out.pdbqt
255,atenolol,-7.1,runs/full-3L4D-CYP51-screen/docked/255_out.pdbqt
2646,levothyroxine,-7.1,runs/full-3L4D-CYP51-screen/docked/2646_out.pdbqt
2769,troleandomycin,-7.1,runs/full-3L4D-CYP51-screen/docked/2769_out.pdbqt
2820,viloxazine,-7.1,runs/full-3L4D-CYP51-screen/docked/2820_out.pdbqt
4283,tapentadol,-7.1,runs/full-3L4D-CYP51-screen/docked/4283_out.pdbqt
4285,Florbetapir F-18,-7.1,runs/full-3L4D-CYP51-screen/docked/4285_out.pdbqt
4649,dipyrithione,-7.1,runs/full-3L4D-CYP51-screen/docked/4649_out.pdbqt
4650,dimyristoylphosphatidylglycerol,-7.1,runs/full-3L4D-CYP51-screen/docked/4650_out.pdbqt
4651,dimyristoylphosphatidylcholine,-7.1,runs/full-3L4D-CYP51-screen/docked/4651_out.pdbqt
538,cefmenoxime,-7.1,runs/full-3L4D-CYP51-screen/docked/538_out.pdbqt
5403,abametapir,-7.1,runs/full-3L4D-CYP51-screen/docked/5403_out.pdbqt
730,colfosceril palmitate,-7.1,runs/full-3L4D-CYP51-screen/docked/730_out.pdbqt
103,albendazole,-7.0,runs/full-3L4D-CYP51-screen/docked/103_out.pdbqt
1054,esmolol,-7.0,runs/full-3L4D-CYP51-screen/docked/1054_out.pdbqt
105,salbutamol,-7.0,runs/full-3L4D-CYP51-screen/docked/105_out.pdbqt
1184,floxuridine,-7.0,runs/full-3L4D-CYP51-screen/docked/1184_out.pdbqt
1491,isoetarine,-7.0,runs/full-3L4D-CYP51-screen/docked/1491_out.pdbqt
1499,isoprenaline,-7.0,runs/full-3L4D-CYP51-screen/docked/1499_out.pdbqt
1575,levosalbutamol,-7.0,runs/full-3L4D-CYP51-screen/docked/1575_out.pdbqt
2001,oseltamivir,-7.0,runs/full-3L4D-CYP51-screen/docked/2001_out.pdbqt
2272,procarbazine,-7.0,runs/full-3L4D-CYP51-screen/docked/2272_out.pdbqt
2286,promethazine,-7.0,runs/full-3L4D-CYP51-screen/docked/2286_out.pdbqt
2428,secobarbital,-7.0,runs/full-3L4D-CYP51-screen/docked/2428_out.pdbqt
2503,sulfadoxine,-7.0,runs/full-3L4D-CYP51-screen/docked/2503_out.pdbqt
2556,talbutal,-7.0,runs/full-3L4D-CYP51-screen/docked/2556_out.pdbqt
2862,zileuton,-7.0,runs/full-3L4D-CYP51-screen/docked/2862_out.pdbqt
3016,oxybuprocaine,-7.0,runs/full-3L4D-CYP51-screen/docked/3016_out.pdbqt
3083,cetylpyridinium,-7.0,runs/full-3L4D-CYP51-screen/docked/3083_out.pdbqt
3301,inosine,-7.0,runs/full-3L4D-CYP51-screen/docked/3301_out.pdbqt
3417,pantethine,-7.0,runs/full-3L4D-CYP51-screen/docked/3417_out.pdbqt
356,betaxolol,-7.0,runs/full-3L4D-CYP51-screen/docked/356_out.pdbqt
359,betanidine,-7.0,runs/full-3L4D-CYP51-screen/docked/359_out.pdbqt
4156,edaravone,-7.0,runs/full-3L4D-CYP51-screen/docked/4156_out.pdbqt
439,secbutabarbital,-7.0,runs/full-3L4D-CYP51-screen/docked/439_out.pdbqt
4817,rifamycin,-7.0,runs/full-3L4D-CYP51-screen/docked/4817_out.pdbqt
5068,brivaracetam,-7.0,runs/full-3L4D-CYP51-screen/docked/5068_out.pdbqt
5130,oxiglutatione,-7.0,runs/full-3L4D-CYP51-screen/docked/5130_out.pdbqt
5181,etelcalcetide,-7.0,runs/full-3L4D-CYP51-screen/docked/5181_out.pdbqt
854,diazoxide,-7.0,runs/full-3L4D-CYP51-screen/docked/854_out.pdbqt
1283,gemcitabine,-6.9,runs/full-3L4D-CYP51-screen/docked/1283_out.pdbqt
1339,guanadrel,-6.9,runs/full-3L4D-CYP51-screen/docked/1339_out.pdbqt
1417,idoxuridine,-6.9,runs/full-3L4D-CYP51-screen/docked/1417_out.pdbqt
1540,lamotrigine,-6.9,runs/full-3L4D-CYP51-screen/docked/1540_out.pdbqt
1678,melphalan,-6.9,runs/full-3L4D-CYP51-screen/docked/1678_out.pdbqt
1937,nimodipine,-6.9,runs/full-3L4D-CYP51-screen/docked/1937_out.pdbqt
2027,oxprenolol,-6.9,runs/full-3L4D-CYP51-screen/docked/2027_out.pdbqt
2114,phenacemide,-6.9,runs/full-3L4D-CYP51-screen/docked/2114_out.pdbqt
2122,phendimetrazine,-6.9,runs/full-3L4D-CYP51-screen/docked/2122_out.pdbqt
2392,rivastigmine,-6.9,runs/full-3L4D-CYP51-screen/docked/2392_out.pdbqt
2612,sapropterin,-6.9,runs/full-3L4D-CYP51-screen/docked/2612_out.pdbqt
2683,tizanidine,-6.9,runs/full-3L4D-CYP51-screen/docked/2683_out.pdbqt
3217,evans blue,-6.9,runs/full-3L4D-CYP51-screen/docked/3217_out.pdbqt
3496,propoxycaine,-6.9,runs/full-3L4D-CYP51-screen/docked/3496_out.pdbqt
3976,kinetin,-6.9,runs/full-3L4D-CYP51-screen/docked/3976_out.pdbqt
4241,octisalate,-6.9,runs/full-3L4D-CYP51-screen/docked/4241_out.pdbqt
4258,thymol,-6.9,runs/full-3L4D-CYP51-screen/docked/4258_out.pdbqt
4267,arbutin,-6.9,runs/full-3L4D-CYP51-screen/docked/4267_out.pdbqt
4310,lacosamide,-6.9,runs/full-3L4D-CYP51-screen/docked/4310_out.pdbqt
435,bupropion,-6.9,runs/full-3L4D-CYP51-screen/docked/435_out.pdbqt
4481,N-Acetyltyrosine,-6.9,runs/full-3L4D-CYP51-screen/docked/4481_out.pdbqt
5399,triheptanoin,-6.9,runs/full-3L4D-CYP51-screen/docked/5399_out.pdbqt
589,chloramphenicol,-6.9,runs/full-3L4D-CYP51-screen/docked/589_out.pdbqt
874,diethylpropion,-6.9,runs/full-3L4D-CYP51-screen/docked/874_out.pdbqt
924,dipyridamole,-6.9,runs/full-3L4D-CYP51-screen/docked/924_out.pdbqt
1089,ethoxzolamide,-6.8,runs/full-3L4D-CYP51-screen/docked/1089_out.pdbqt
1140,felbamate,-6.8,runs/full-3L4D-CYP51-screen/docked/1140_out.pdbqt
1342,guanethidine,-6.8,runs/full-3L4D-CYP51-screen/docked/1342_out.pdbqt
1579,lidocaine,-6.8,runs/full-3L4D-CYP51-screen/docked/1579_out.pdbqt
1646,mecamylamine,-6.8,runs/full-3L4D-CYP51-screen/docked/1646_out.pdbqt
1782,metoclopramide,-6.8,runs/full-3L4D-CYP51-screen/docked/1782_out.pdbqt
1810,miltefosine,-6.8,runs/full-3L4D-CYP51-screen/docked/1810_out.pdbqt
1821,mitoxantrone,-6.8,runs/full-3L4D-CYP51-screen/docked/1821_out.pdbqt
183,amlodipine,-6.8,runs/full-3L4D-CYP51-screen/docked/183_out.pdbqt
1892,nelarabine,-6.8,runs/full-3L4D-CYP51-screen/docked/1892_out.pdbqt
2099,pentoxifylline,-6.8,runs/full-3L4D-CYP51-screen/docked/2099_out.pdbqt
2199,pirbuterol,-6.8,runs/full-3L4D-CYP51-screen/docked/2199_out.pdbqt
2294,proparacaine,-6.8,runs/full-3L4D-CYP51-screen/docked/2294_out.pdbqt
2302,propofol,-6.8,runs/full-3L4D-CYP51-screen/docked/2302_out.pdbqt
2527,sulfathiazole,-6.8,runs/full-3L4D-CYP51-screen/docked/2527_out.pdbqt
2592,tenofovir,-6.8,runs/full-3L4D-CYP51-screen/docked/2592_out.pdbqt
2621,thiabendazole,-6.8,runs/full-3L4D-CYP51-screen/docked/2621_out.pdbqt
2780,tryptophan,-6.8,runs/full-3L4D-CYP51-screen/docked/2780_out.pdbqt
3400,oleic acid,-6.8,runs/full-3L4D-CYP51-screen/docked/3400_out.pdbqt
4135,lisdexamfetamine,-6.8,runs/full-3L4D-CYP51-screen/docked/4135_out.pdbqt
4218,methyldopate,-6.8,runs/full-3L4D-CYP51-screen/docked/4218_out.pdbqt
4276,piperonyl butoxide,-6.8,runs/full-3L4D-CYP51-screen/docked/4276_out.pdbqt
4752,levobetaxolol,-6.8,runs/full-3L4D-CYP51-screen/docked/4752_out.pdbqt
509,carisoprodol,-6.8,runs/full-3L4D-CYP51-screen/docked/509_out.pdbqt
5402,inqovi,-6.8,runs/full-3L4D-CYP51-screen/docked/5402_out.pdbqt
605,chloroprocaine,-6.8,runs/full-3L4D-CYP51-screen/docked/605_out.pdbqt
792,deferoxamine,-6.8,runs/full-3L4D-CYP51-screen/docked/792_out.pdbqt
941,docusate sodium,-6.8,runs/full-3L4D-CYP51-screen/docked/941_out.pdbqt
1051,erythromycin ethyl succinate,-6.7,runs/full-3L4D-CYP51-screen/docked/1051_out.pdbqt
1273,gallamine,-6.7,runs/full-3L4D-CYP51-screen/docked/1273_out.pdbqt
1472,ioxaglic acid,-6.7,runs/full-3L4D-CYP51-screen/docked/1472_out.pdbqt
1720,orciprenaline,-6.7,runs/full-3L4D-CYP51-screen/docked/1720_out.pdbqt
1786,metoprolol,-6.7,runs/full-3L4D-CYP51-screen/docked/1786_out.pdbqt
2133,phenmetrazine,-6.7,runs/full-3L4D-CYP51-screen/docked/2133_out.pdbqt
2271,procaine,-6.7,runs/full-3L4D-CYP51-screen/docked/2271_out.pdbqt
2382,riluzole,-6.7,runs/full-3L4D-CYP51-screen/docked/2382_out.pdbqt
2464,sotalol,-6.7,runs/full-3L4D-CYP51-screen/docked/2464_out.pdbqt
2610,tetracaine,-6.7,runs/full-3L4D-CYP51-screen/docked/2610_out.pdbqt
2686,tocainide,-6.7,runs/full-3L4D-CYP51-screen/docked/2686_out.pdbqt
279,aztreonam,-6.7,runs/full-3L4D-CYP51-screen/docked/279_out.pdbqt
282,baclofen,-6.7,runs/full-3L4D-CYP51-screen/docked/282_out.pdbqt
380,bisoprolol,-6.7,runs/full-3L4D-CYP51-screen/docked/380_out.pdbqt
3952,guanabenz,-6.7,runs/full-3L4D-CYP51-screen/docked/3952_out.pdbqt
4220,telbivudine,-6.7,runs/full-3L4D-CYP51-screen/docked/4220_out.pdbqt
4611,stearic acid,-6.7,runs/full-3L4D-CYP51-screen/docked/4611_out.pdbqt
4638,Padimate A,-6.7,runs/full-3L4D-CYP51-screen/docked/4638_out.pdbqt
4668,1-Octacosanol,-6.7,runs/full-3L4D-CYP51-screen/docked/4668_out.pdbqt
4823,peramivir,-6.7,runs/full-3L4D-CYP51-screen/docked/4823_out.pdbqt
584,cevimeline,-6.7,runs/full-3L4D-CYP51-screen/docked/584_out.pdbqt
